UMLS_drugname,UMLS_pt,a,drug_total,b,pt_total,c,d,PRR
perindopril,Sirenomelia,5,13335,13330,14,9,408491,11.301602186260851
perindopril,"Sleep disorder due to general medical condition, insomnia type",17,13335,13318,38,21,408479,14.168693339445625
perindopril,Sleeplessness,14,13335,13321,120,106,408394,3.6934226659660183
perindopril,Small Intestinal Stenosis,7,13335,13328,22,15,408485,10.070020053475934
perindopril,Spontaneous pneumothorax,1,13335,13334,6,5,408495,5.272598870056497
perindopril,Stage II Colon Cancer,22,13335,13313,219,197,408303,3.181410555206279
perindopril,Stage IV Non-Hodgkin Lymphoma,1,13335,13334,10,9,408491,3.1635293235338238
perindopril,Starvation,48,13335,13287,208,160,408340,7.3228372440384195
perindopril,Steroid withdrawal syndrome,5,13335,13330,25,20,408480,6.328732183045761
perindopril,Strangulated femoral hernia,3,13335,13332,9,6,408494,10.546704670467047
perindopril,Subclavian Steal Syndrome,1,13335,13334,7,6,408494,4.5193597462984
perindopril,Subcutaneous hematoma,7,13335,13328,31,24,408476,7.146313364055299
perindopril,Superior vena cava stenosis,5,13335,13330,28,23,408477,5.6506135462437035
perindopril,Suture insertion,1,13335,13334,8,7,408493,3.954430403479826
perindopril,Sweat gland infection,1,13335,13334,6,5,408495,5.272598870056497
perindopril,Swelling at injection site,4,13335,13331,40,36,408464,3.1640162028354966
perindopril,"Synovitis, Acne, Pustulosis, Hyperostosis, and Osteitis Syndrome",6,13335,13329,11,5,408495,17.26204652875821
perindopril,Taste Disorders,16,13335,13319,51,35,408465,9.93500954702776
perindopril,Telangiectasis,2,13335,13333,14,12,408488,4.519623704878336
perindopril,Thalassemia,13,13335,13322,17,4,408496,24.213084062629704
perindopril,Therapeutic product effect decreased,9,13335,13326,54,45,408455,5.275163840112062
perindopril,Therapeutic product effect incomplete,7,13335,13328,17,10,408490,13.031945130993574
perindopril,Thoracic Procedure Postoperative Complication,8,13335,13327,77,69,408431,3.2879877682158765
perindopril,Threatened labour,16,13335,13319,35,19,408481,14.477277358875078
perindopril,Thrombocytopenia,10,13335,13325,62,52,408448,5.105283544150578
perindopril,Thrombocytosis,1,13335,13334,5,4,408496,6.3271336433178345
perindopril,Thrombosis of jugular vein,21,13335,13314,191,170,408330,3.4819561662840437
perindopril,Time perception altered,2,13335,13333,5,3,408497,12.655216380409511
perindopril,Tinnitus,19,13335,13316,184,165,408335,3.269754349132133
perindopril,Tooth repair,6,13335,13329,12,6,408494,15.82350513917023
perindopril,Traumatic injury of visual pathways,1,13335,13334,6,5,408495,5.272598870056497
perindopril,Trifascicular block,1,13335,13334,5,4,408496,6.3271336433178345
perindopril,Triple Negative Breast Neoplasms,6,13335,13329,16,10,408490,11.867516317803286
perindopril,Tubulointerstitial nephritis and uveitis,1,13335,13334,9,8,408492,3.5150409146209354
perindopril,Unspecified abortion incomplete,9,13335,13326,20,11,408489,14.244090499774876
perindopril,Urinary Bladder Fistula,25,13335,13310,139,114,408386,5.698317379154528
perindopril,Urinary tract infection pseudomonal,3,13335,13332,11,8,408492,8.629081089927174
perindopril,Urine calcium increased,5,13335,13330,15,10,408490,10.548137034258563
perindopril,Urine osmolarity decreased,10,13335,13325,20,10,408490,15.82795497185741
perindopril,Urine potassium abnormal,1,13335,13334,6,5,408495,5.272598870056497
perindopril,Vascular stent thrombosis,15,13335,13320,39,24,408476,12.17937167937168
perindopril,"Ventricular Dysfunction, Left",3,13335,13332,23,20,408480,4.126834422572692
perindopril,Vertebroplasty,4,13335,13331,18,14,408486,7.031513848256778
perindopril,Vitamin B12 absorption decreased,4,13335,13331,24,20,408480,5.273560373065287
perindopril,alpha 1-Antitrypsin Deficiency,7,13335,13328,7,0,408500,31.649759903961588
perindopril,congenital renal arteriovenous malformation,5,13335,13330,39,34,408466,4.056744955469636
perindopril,prostatitis,15,13335,13320,150,135,408365,3.1658033033033033
prazosin,Abdomen distended,1,492,491,83,82,421261,10.348980443157558
prazosin,Abnormal urine odor,5,492,487,140,135,421208,30.9251246699912
prazosin,"Acidosis, Lactic",1,492,491,165,164,421179,5.204838610133926
prazosin,Acute pyelonephritis,3,492,489,133,130,421213,19.452096498916
prazosin,Adrenal Cortical Adenoma,1,492,491,35,34,421309,24.54466104160605
prazosin,Alanine Aminotransferase Increased,1,492,491,188,187,421156,4.567827273909087
prazosin,Allergy to animal,1,492,491,233,232,421111,3.6852355270403745
prazosin,Altered visual depth perception,1,492,491,91,90,421253,9.43900091761599
prazosin,Amblyopia,1,492,491,73,72,421271,11.766927991518566
prazosin,Anaphylactoid Reaction,1,492,491,286,285,421058,3.0019298420520415
prazosin,Anemia of chronic disease,1,492,491,189,188,421155,4.543648099656246
prazosin,Apallic syndrome,3,492,489,198,195,421148,13.064293239139866
prazosin,Application site irritation,1,492,491,87,86,421257,9.873071610834094
prazosin,Ataxia,5,492,487,40,35,421308,108.26360369609857
prazosin,Atypical fracture of femur,1,492,491,41,40,421303,20.95246137797427
prazosin,Bacterial Endocarditis,1,492,491,175,174,421169,4.90730288041897
prazosin,Balanitis,2,492,490,83,81,421262,20.740201622817803
prazosin,Benign neoplasm of kidney,2,492,490,457,455,420888,3.7634796588219532
prazosin,Blepharitis,1,492,491,58,57,421286,14.810625746190041
prazosin,Blister of lip,1,492,491,22,21,421322,39.049527865210145
prazosin,Blood glucose outside reference range,3,492,489,668,665,420678,3.86803387090849
prazosin,Blunted affect,1,492,491,102,101,421242,8.420849806317639
prazosin,Body fluid retention,6,492,486,1627,1621,419722,3.188539082003536
prazosin,Bursitis,1,492,491,121,120,421223,7.098247799229099
prazosin,Cardiac Arrhythmia,1,492,491,33,32,421311,26.03233969018083
prazosin,Cardiovascular stress testing,1,492,491,76,75,421268,11.302363597384499
prazosin,Carpal Tunnel Syndrome,1,492,491,55,54,421289,15.618589150157378
prazosin,Catatonia,1,492,491,100,99,421244,8.589307535641549
prazosin,Cerebral Ischemia,1,492,491,183,182,421161,4.692686944231133
prazosin,Cerebrovascular accident,2,492,490,23,21,421322,74.85572315882874
prazosin,Chapping of lips,1,492,491,131,130,421213,6.55624135196903
prazosin,Chills,4,492,488,670,666,420677,5.152495718130658
prazosin,Chronic sinusitis,1,492,491,75,74,421269,11.453088934147999
prazosin,Cognitive function: distractibility,1,492,491,46,45,421298,18.674798547772955
prazosin,Coital bleeding,1,492,491,9,8,421335,95.45734329033716
prazosin,Congenital anomaly of central nervous system,3,492,489,648,645,420698,3.9876069832613794
prazosin,Congenital cystic kidney disease,1,492,491,55,54,421289,15.618589150157378
prazosin,Congenital phimosis,2,492,490,6,4,421339,286.95850340136053
prazosin,Congestive heart failure,2,492,490,308,306,421037,5.5860985952822695
prazosin,Connective Tissue Diseases,7,492,485,1120,1113,420230,5.421585051546392
prazosin,Corneal dystrophy,1,492,491,50,49,421294,17.180651731160896
prazosin,Crystal nephropathy,1,492,491,21,20,421323,40.90912617592861
prazosin,Culture urine positive,1,492,491,17,16,421327,50.535282137294836
prazosin,Cytomegalovirus viremia,1,492,491,82,81,421262,10.475212359048234
prazosin,De Quervain Disease,1,492,491,175,174,421169,4.90730288041897
prazosin,Decreased thyroxine level,1,492,491,40,39,421304,21.47632382892057
prazosin,Dehydration,5,492,487,1376,1371,419972,3.1372292989828567
prazosin,Dehydroepiandrosterone decreased,1,492,491,5,4,421339,171.82484725050918
prazosin,Dermatitis,3,492,489,479,476,420867,5.396672515593582
prazosin,Difficult venous access,2,492,490,16,14,421329,107.60688775510204
prazosin,Dilatation of aorta,2,492,490,308,306,421037,5.5860985952822695
prazosin,Dissociative disorder,1,492,491,101,100,421243,8.504244721824524
prazosin,Drug effect incomplete,1,492,491,34,33,421310,25.266622738708516
prazosin,Duodenal ulcer with hemorrhage,1,492,491,279,278,421065,3.0772981772259085
prazosin,Dyskinetic syndrome,2,492,490,218,216,421127,7.893971166448231
prazosin,Dyspnea,2,492,490,191,189,421154,9.010449834384016
prazosin,Echocardiogram abnormal (finding),2,492,490,235,233,421110,7.322622666087711
prazosin,Edema of esophagus,2,492,490,325,323,421020,5.2936891679748825
prazosin,Electrocardiogram abnormal (finding),1,492,491,142,141,421202,6.048205731333009
prazosin,Elevated circulating hepatic transaminase concentration,1,492,491,193,192,421151,4.449437016557095
prazosin,Enamel anomaly,1,492,491,20,19,421324,42.95468431771894
prazosin,Encephalopathies,1,492,491,11,10,421333,78.1010923902981
prazosin,Endoscopy (procedure),1,492,491,13,12,421331,66.08522638257874
prazosin,Epididymitis,1,492,491,19,18,421325,45.2155643691714
prazosin,Epistaxis,2,492,490,258,256,421087,6.669466856510046
prazosin,Eructation,6,492,486,478,472,420871,10.882716049382715
prazosin,Esophageal carcinoma,1,492,491,79,78,421265,10.873082574956817
prazosin,Exfoliative rash,1,492,491,277,276,421067,3.099531641753733
prazosin,Extrinsic allergic alveolitis,1,492,491,166,165,421178,5.173471891639879
prazosin,Fear (Mental Process),4,492,488,118,114,421229,29.2940400111142
prazosin,Feeling abnormal,2,492,490,528,526,420817,3.256856833642548
prazosin,Feeling despair,1,492,491,143,142,421201,6.005896343981885
prazosin,Femoral Fractures,1,492,491,77,76,421267,11.15555320443304
prazosin,Fever,1,492,491,32,31,421312,26.84591395112016
prazosin,Fibrillation,1,492,491,184,183,421160,4.667172142034889
prazosin,Flushing,2,492,490,242,240,421103,7.110693202900995
prazosin,Fracture of lower leg,1,492,491,126,125,421218,6.816490479423269
prazosin,Fungemia,1,492,491,38,37,421306,22.6067638546468
prazosin,Fusariosis,1,492,491,115,114,421229,7.468697423182503
prazosin,Gastric Carcinoid Tumor,3,492,489,704,701,420642,3.669922964305633
prazosin,Gastroenteritis,1,492,491,245,244,421099,3.5046344403341787
prazosin,Gastroenteritis norovirus,7,492,485,202,195,421148,30.125865060732878
prazosin,Gastrointestinal carcinoma,2,492,490,350,348,420995,4.91527696793003
prazosin,Gastrointestinal ulcer,1,492,491,120,119,421224,7.1574168363883235
prazosin,General physical health deterioration,6,492,486,818,812,420531,6.354206284524133
prazosin,Gingival discolouration,2,492,490,113,111,421232,15.232869785082174
prazosin,HELLP Syndrome,2,492,490,405,403,420940,4.2472159234064
prazosin,Haemorrhagic arteriovenous malformation,1,492,491,57,56,421287,15.070497016471931
prazosin,Headache,1,492,491,204,203,421140,4.209406573219919
prazosin,Heat Cramps,1,492,491,264,263,421080,3.2522603838795283
prazosin,Hemiparesis,1,492,491,59,58,421285,14.559563671510926
prazosin,Hemorrhage of kidney,1,492,491,11,10,421333,78.1010923902981
prazosin,Hemorrhagic diarrhea,1,492,491,41,40,421303,20.95246137797427
prazosin,Hepatotoxicity,1,492,491,186,185,421158,4.6169655957777636
prazosin,Hospitalization,1,492,491,55,54,421289,15.618589150157378
prazosin,Hot flushes,1,492,491,243,242,421101,3.5334959308709024
prazosin,Hypergammaglobulinemia,1,492,491,63,62,421281,13.635017618724337
prazosin,Hypertensive disease,2,492,490,164,162,421181,10.494549527127925
prazosin,Hypothermia due to exposure,1,492,491,43,42,421301,19.97783356226022
prazosin,Hypothyroidism,12,492,480,2794,2782,418561,3.749472083035075
prazosin,Hypovolemia,1,492,491,59,58,421285,14.559563671510926
prazosin,Ileus,1,492,491,198,197,421146,4.337026065131972
prazosin,Impaired judgement,1,492,491,38,37,421306,22.6067638546468
prazosin,Impaired pupillary reflex,1,492,491,109,108,421235,7.879930491974813
prazosin,Impaired work ability,3,492,489,270,267,421076,9.578845716882528
prazosin,Impairment of urinary concentration,1,492,491,5,4,421339,171.82484725050918
prazosin,Incorrect storage of drug,1,492,491,108,107,421236,7.952911669306781
prazosin,Increased energy,8,492,484,214,206,421137,32.56515022785201
prazosin,Infective vaginitis,5,492,487,115,110,421233,37.65020980269619
prazosin,Inflammatory pain,1,492,491,32,31,421312,26.84591395112016
prazosin,Infusion site inflammation,2,492,490,529,527,420816,3.250692488715713
prazosin,Injection site anesthesia,1,492,491,25,24,421319,34.36334012219959
prazosin,Intraocular pressure test,2,492,490,10,8,421335,172.1734693877551
prazosin,Klebsiella Infections,1,492,491,32,31,421312,26.84591395112016
prazosin,Labile blood pressure,2,492,490,86,84,421259,20.01656383483626
prazosin,Large prostate,2,492,490,172,170,421173,10.006241101091598
prazosin,Leukocytoclastic vasculitis,1,492,491,122,121,421222,7.040048746285599
prazosin,Ligament injury,1,492,491,104,103,421240,8.258871220429265
prazosin,Limb asymmetry,1,492,491,181,180,421163,4.744562343171563
prazosin,Lipids outside reference range,4,492,488,202,198,421145,17.108951468917386
prazosin,Liver diseases,1,492,491,55,54,421289,15.618589150157378
prazosin,Low density lipoprotein abnormal,1,492,491,249,248,421095,3.448302374467319
prazosin,Lung Neoplasms,1,492,491,7,6,421337,122.73145184754145
prazosin,Mental disorder due to a general medical condition,5,492,487,338,333,421010,12.803208874524623
prazosin,Metastatic Prostate Carcinoma,1,492,491,37,36,421307,23.21781251720152
prazosin,Metastatic malignant neoplasm to adrenal gland,1,492,491,10,9,421334,85.91140529531569
prazosin,Microangiopathic hemolytic anemia,6,492,486,703,697,420646,7.395676378132519
prazosin,Multiple Trauma,2,492,490,148,146,421197,11.62953667953668
prazosin,Myocardial oedema,2,492,490,130,128,421215,13.240345368916799
prazosin,Myocarditis,1,492,491,20,19,421324,42.95468431771894
prazosin,Neurological decompensation,1,492,491,6,5,421338,143.18703326544465
prazosin,Neuromuscular Diseases,1,492,491,9,8,421335,95.45734329033716
prazosin,Neutrophil count decreased,5,492,487,567,562,420781,7.628101358423055
prazosin,Night sweats,1,492,491,10,9,421334,85.91140529531569
prazosin,Obsessive-Compulsive Disorder,1,492,491,86,85,421258,9.987898451191208
prazosin,Oral mucosal blisters,1,492,491,15,14,421329,57.273591310251184
prazosin,Pain in esophagus (finding),3,492,489,595,592,420751,4.343352064752281
prazosin,Pancytopenia,1,492,491,233,232,421111,3.6852355270403745
prazosin,Performance status decreased,1,492,491,25,24,421319,34.36334012219959
prazosin,Polydactyly,2,492,490,343,341,421002,5.0156720414113165
prazosin,Postural dizziness,1,492,491,36,35,421308,23.862808327675946
prazosin,Premature Birth,1,492,491,61,60,421283,14.082134152449001
prazosin,Preterm premature rupture of membranes (disorder),1,492,491,163,162,421181,5.268726650256769
prazosin,Prolonged bleeding time,1,492,491,58,57,421286,14.810625746190041
prazosin,Pruritus Ani,2,492,490,30,28,421315,57.38843537414966
prazosin,Pulmonary arterial pressure increased,2,492,490,120,118,421225,14.344047619047618
prazosin,Pulpitis,1,492,491,15,14,421329,57.273591310251184
prazosin,Radiation exposure during pregnancy,1,492,491,64,63,421280,13.421938645621182
prazosin,Radius Fractures,1,492,491,31,30,421313,27.71197687405558
prazosin,Reduced visual acuity,1,492,491,161,160,421183,5.334201970879558
prazosin,Reflux gastritis,1,492,491,25,24,421319,34.36334012219959
prazosin,Renal tubular acidosis,1,492,491,23,22,421321,37.35163375542371
prazosin,Respiration Disorders,2,492,490,363,361,420982,4.739101591049643
prazosin,Retrograde ejaculation,1,492,491,27,26,421317,31.817756656860528
prazosin,Rhabdomyolysis,1,492,491,210,209,421134,4.089079623702842
prazosin,Right bundle branch block,1,492,491,25,24,421319,34.36334012219959
prazosin,Salpingitis,1,492,491,76,75,421268,11.302363597384499
prazosin,Second Primary Cancers,2,492,490,32,30,421313,53.801403061224484
prazosin,Shock,3,492,489,367,364,420979,7.045485699002022
prazosin,Shunt stenosis,1,492,491,7,6,421337,122.73145184754145
prazosin,Skin Basal Cell Carcinoma,1,492,491,107,106,421237,8.027256980794487
prazosin,Skin tightness,9,492,483,174,165,421178,45.155386592418076
prazosin,Sleep disorder due to a general medical condition,2,492,490,431,429,420914,3.99075713812207
prazosin,Spinal Diseases,1,492,491,53,52,421291,16.208046727894555
prazosin,Spinal stenosis in cervical region,1,492,491,11,10,421333,78.1010923902981
prazosin,Stage IV Renal Cell Cancer,1,492,491,5,4,421339,171.82484725050918
prazosin,Standard chest X-ray abnormal,1,492,491,137,136,421207,6.269017497435593
prazosin,Staphylococcal Infections,11,492,481,2882,2871,418472,3.3244433511609084
prazosin,Status Asthmaticus,1,492,491,102,101,421242,8.420849806317639
